row_id,source,temperature_C,MEA_weight_fraction,CO2_loading,pressure_Pa,model_family,target_x_CO2,target_role_CO2,target_x_MEA,target_role_MEA,target_x_MEAH+,target_role_MEAH+,target_x_MEACOO-,target_role_MEACOO-,target_x_HCO3-,target_role_HCO3-,target_x_CO3^2-,target_role_CO3^2-,target_x_H3O+,target_role_H3O+,target_x_OH-,target_role_OH-,target_x_MEA + MEAH+,target_role_MEA + MEAH+,model_x_CO2,log10_model_over_target_CO2,model_x_MEA,log10_model_over_target_MEA,model_x_MEAH+,log10_model_over_target_MEAH+,model_x_MEACOO-,log10_model_over_target_MEACOO-,model_x_HCO3-,log10_model_over_target_HCO3-,model_x_CO3^2-,log10_model_over_target_CO3^2-,model_x_H3O+,log10_model_over_target_H3O+,model_x_OH-,log10_model_over_target_OH-,model_x_MEA + MEAH+,log10_model_over_target_MEA + MEAH+,reaction_residual_R1_water_autoionization,reaction_residual_R2_CO2_to_HCO3,reaction_residual_R3_HCO3_to_CO3,reaction_residual_R4_MEACOO_hydrolysis,reaction_residual_R5_MEAH_dissociation,mass_balance_residual_carbon_total,mass_balance_residual_mea_total,mass_balance_residual_water_total,charge_residual,max_abs_reaction_residual,state_failure_count,solver_returned,solver_success,rejection_reason,message,parity_family,observed_CO2_pressure_kPa,model_CO2_pressure_kPa,model_total_pressure_kPa,log10_model_over_data,fugacity_residual_norm
vle_0112,Jou1995,100.0,0.3,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0603577700901465e-11,6.376084726866793e-08,0,,True,,converged,pressure,509.0,1592.2079834661834,1682.676405141557,0.4952820148412579,7.861893065452819e-07
vle_0113,Jou1995,100.0,0.3,0.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3301710941918745e-11,5.529125246539479e-08,0,,True,,converged,pressure,376.0,2035.4875024209482,2127.4893710963847,0.7334805952948652,1.1300822233550889e-07
vle_0114,Jou1995,100.0,0.3,0.6135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.528170112831285e-11,9.715302340396192e-08,0,,True,,converged,pressure,909.0,2713.544650962419,2808.054934203004,0.47497308900163365,7.787295963623819e-08
vle_0123,Jou1995,120.0,0.3,0.00333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1920816941148336e-13,5.7621519999884185e-08,0,,True,,converged,pressure,0.00202,0.0004967353141879024,176.77442458180212,-0.609226333244915,1.5878743075958823e-07
vle_0124,Jou1995,120.0,0.3,0.0112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.682375128222267e-13,7.246661226645301e-08,0,,True,,converged,pressure,0.0221,0.0037713742397855847,176.71273623744824,-0.7678926433719208,9.942632490239633e-07
vle_0125,Jou1995,120.0,0.3,0.0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.539240873170086e-13,4.712762446956731e-08,0,,True,,converged,pressure,0.0984,0.01728758660608588,176.5658458160334,-0.7552607296118208,2.83669335576775e-07
vle_0126,Jou1995,120.0,0.3,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0728653818754992e-12,8.400007445175106e-08,0,,True,,converged,pressure,2.29,0.6465855604573745,175.99369682412015,-0.5492094806163227,1.834396567979013e-07
vle_0133,Mamun2005,120.0,0.3,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.158575791998951e-12,9.4752426349487e-08,0,,True,,converged,pressure,7.354,1.4350565423356558,176.30855686327823,-0.7096546125878501,5.818885195907342e-08
vle_0134,Mamun2005,120.0,0.3,0.1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2262857177660204e-12,9.045049509381897e-08,0,,True,,converged,pressure,9.314,2.2209791974717112,176.80621182964754,-0.6225917427949992,2.054192362876961e-07
vle_0135,Mamun2005,120.0,0.3,0.1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2563907544072277e-12,8.050627187117243e-08,0,,True,,converged,pressure,9.045,2.5821988033985575,177.06399292385197,-0.5444188956607583,5.785393240448355e-07
vle_0136,Mamun2005,120.0,0.3,0.2085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3729733512889185e-12,7.087112052772682e-08,0,,True,,converged,pressure,15.51,4.096544610374699,178.25223149786547,-0.5781941092311337,5.3720805234802604e-08
vle_0137,Mamun2005,120.0,0.3,0.2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5240668144049822e-12,6.375245931167228e-08,0,,True,,converged,pressure,19.62,6.409135131268667,180.24020820541284,-0.4858995746264053,2.143034931734178e-07
vle_0138,Mamun2005,120.0,0.3,0.2381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5633915031333233e-12,6.027756072057855e-08,0,,True,,converged,pressure,25.2,7.0915488478494675,180.84887509227406,-0.550659442042427,5.840209293950238e-07
vle_0139,Mamun2005,120.0,0.3,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.906599600573299e-12,7.462770668098528e-08,0,,True,,converged,pressure,27.71,9.846646555064277,183.36718633828173,-0.4493481765638978,8.12221656154577e-07
vle_0140,Mamun2005,120.0,0.3,0.2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6781946536229388e-12,6.743659142216529e-08,0,,True,,converged,pressure,39.18,18.43296684685172,191.5270676526654,-0.32746918968338673,4.909665332758495e-07
vle_0141,Mamun2005,120.0,0.3,0.2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8849238298826264e-12,7.344410946075186e-08,0,,True,,converged,pressure,40.4,20.83539778354836,193.85316588918823,-0.2875795688101837,1.0362436725364077e-07
vle_0142,Mamun2005,120.0,0.3,0.3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.013120000636431e-12,7.743250662883838e-08,0,,True,,converged,pressure,43.49,22.322264649571967,195.29835278757628,-0.289651154903364,9.7995859960065e-07
vle_0143,Mamun2005,120.0,0.3,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.503664016735815e-12,8.859012723405613e-08,0,,True,,converged,pressure,51.82,28.008134182985188,200.8562363173367,-0.26721323024478505,4.186941948702838e-08
vle_0159,Xu2011,120.0,0.3,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5729647923505725e-12,9.052330796066599e-08,0,,True,,converged,pressure,50.0,28.812307319182366,201.64539398711415,-0.23939196591450954,2.654256539003086e-07
vle_0161,Xu2011,120.0,0.3,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.572967749977866e-12,9.038242509973315e-08,0,,True,,converged,pressure,45.0,28.812288494277446,201.64539398711415,-0.193634759106014,1.5785003659729568e-07
vle_0144,Mamun2005,120.0,0.3,0.3191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.824190755075742e-12,9.269581013882089e-08,0,,True,,converged,pressure,58.57,31.73272033653398,204.5165561957616,-0.2661679197654191,4.196637721776142e-07
vle_0145,Mamun2005,120.0,0.3,0.3298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4389915013820178e-12,9.865759054150658e-08,0,,True,,converged,pressure,62.88,38.92372744265343,211.61396854705922,-0.20829811021554104,7.146114011646887e-08
vle_0146,Mamun2005,120.0,0.3,0.3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.060378825594121e-12,5.57848380822179e-08,0,,True,,converged,pressure,77.59,49.66951865216785,222.26921168249217,-0.19371580060489973,8.004883245149585e-07
vle_0147,Mamun2005,120.0,0.3,0.3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0603800008523355e-12,5.365415489677616e-08,0,,True,,converged,pressure,74.95,49.669624181822364,222.26950553888267,-0.1786807632043401,2.568692019089269e-07
vle_0127,Jou1995,120.0,0.3,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2051281275552474e-12,5.958691318141973e-08,0,,True,,converged,pressure,46.8,56.5212907511772,229.08415690305858,0.08196621800248584,7.748937034257608e-07
vle_0148,Mamun2005,120.0,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2278585801555233e-12,5.3646807884888403e-08,0,,True,,converged,pressure,83.61,57.64412877520741,230.20202833331132,-0.16150314372556918,6.180388703036499e-07
vle_0149,Mamun2005,120.0,0.3,0.3594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.903059473145752e-12,9.62483888145016e-08,0,,True,,converged,pressure,92.79,69.44022716374454,241.96142646734677,-0.12589004181996802,7.23172312089293e-07
vle_0152,Xu2011,120.0,0.3,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4491676302222995e-12,9.120694599573653e-08,0,,True,,converged,pressure,63.0,85.89573145727334,258.3987338864832,0.13463103288041833,7.062684961312016e-07
vle_0153,Xu2011,120.0,0.3,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.283981851291474e-12,8.201173073985046e-08,0,,True,,converged,pressure,108.0,116.61481385710255,289.14329949734724,0.03332996790124096,8.49814711934016e-07
vle_0154,Xu2011,120.0,0.3,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.399178860772497e-12,8.13613105776767e-08,0,,True,,converged,pressure,62.0,121.51519074996263,294.052314792863,0.29223888346901705,5.41724715752423e-07
vle_0150,Mamun2005,120.0,0.3,0.3882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.468610189787173e-12,7.929594048050603e-08,0,,True,,converged,pressure,137.9,124.55824122932995,297.1011071783058,-0.04419179883952978,7.869960683137833e-07
vle_0128,Jou1995,120.0,0.3,0.4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.473624856549101e-12,6.885279191237714e-08,0,,True,,converged,pressure,122.0,202.3490820226266,375.11526837115076,0.21974140783582666,9.664792304242553e-07
vle_0151,Mamun2005,120.0,0.3,0.4182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.041608331673228e-12,8.12124447691076e-08,0,,True,,converged,pressure,191.9,232.883530359217,405.7600084155344,0.0840638013602852,8.771899544512962e-07
vle_0155,Xu2011,120.0,0.3,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.394313769834787e-12,8.781198701512949e-08,0,,True,,converged,pressure,237.0,252.21100291671786,425.16162941160485,0.027015683101585117,2.2172848179735638e-07
vle_0156,Xu2011,120.0,0.3,0.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.491100470720453e-12,9.132805089961948e-08,0,,True,,converged,pressure,192.0,257.55559535507837,430.52723637461116,0.127569760595318,8.690919619525062e-07
vle_0129,Jou1995,120.0,0.3,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.960157476889797e-12,7.105357013870162e-08,0,,True,,converged,pressure,222.0,398.7571012743703,572.3303934582555,0.2543554558260402,4.214240538757963e-07
vle_0160,Xu2011,120.0,0.3,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.7809642052676275e-12,9.547998658376855e-08,0,,True,,converged,pressure,283.0,632.336208436203,807.029571511234,0.3491616152970123,9.130254863265463e-07
vle_0130,Jou1995,120.0,0.3,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1754039027933972e-12,6.747812975049783e-08,0,,True,,converged,pressure,422.0,709.5446176774683,884.6307899704412,0.22566725905291393,2.5165205785881994e-07
vle_0157,Xu2011,120.0,0.3,0.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2242436147189744e-12,8.816161312097393e-08,0,,True,,converged,pressure,387.0,1003.3757770924068,1180.0299517455226,0.4137526473175446,6.995023205114137e-07
vle_0158,Xu2011,120.0,0.3,0.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.29551335542551e-12,7.306097771220266e-08,0,,True,,converged,pressure,512.0,1311.0509185440844,1489.4464316549454,0.40834959815383587,8.044761203862549e-07
vle_0131,Jou1995,120.0,0.3,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.061385319860232e-12,6.538582297821449e-08,0,,True,,converged,pressure,822.0,1979.63636733647,2162.085363804523,0.3817136059727168,1.1432188795623688e-07
vle_0132,Jou1995,120.0,0.3,0.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2778641826600776e-11,8.032674614355528e-08,0,,True,,converged,pressure,2804.0,5617.994905464805,5827.656673753106,0.30180333174225793,9.58442220699851e-07
